id,name,type,district_id
680,"Xã Như Cố",Xã,43
681,"Xã Bình Văn",Xã,43
682,"Xã Quảng Chu",Xã,43
683,"Xã Văn Vũ",Xã,44
684,"Xã Văn Lang",Xã,44
685,"Xã Lương Thượng",Xã,44
686,"Xã Kim Hỷ",Xã,44
687,"Xã Cường Lợi",Xã,44
688,"Thị trấn Yến Lạc","Thị trấn",44
689,"Xã Kim Lư",Xã,44
690,"Xã Sơn Thành",Xã,44
691,"Xã Văn Minh",Xã,44
692,"Xã Côn Minh",Xã,44
693,"Xã Cư Lễ",Xã,44
694,"Xã Trần Phú",Xã,44
695,"Xã Quang Phong",Xã,44
696,"Xã Dương Sơn",Xã,44
697,"Xã Xuân Dương",Xã,44
698,"Xã Đổng Xá",Xã,44
699,"Xã Liêm Thuỷ",Xã,44
700,"Phường Phan Thiết",Phường,45
701,"Phường Minh Xuân",Phường,45
702,"Phường Tân Quang",Phường,45
703,"Xã Tràng Đà",Xã,45
704,"Phường Nông Tiến",Phường,45
705,"Phường Ỷ La",Phường,45
706,"Phường Tân Hà",Phường,45
707,"Phường Hưng Thành",Phường,45
708,"Thị trấn Na Hang","Thị trấn",47
709,"Xã Sinh Long",Xã,47
710,"Xã Thượng Giáp",Xã,47
711,"Xã Phúc Yên",Xã,46
712,"Xã Thượng Nông",Xã,47
713,"Xã Xuân Lập",Xã,46
714,"Xã Côn Lôn",Xã,47
715,"Xã Yên Hoa",Xã,47
716,"Xã Khuôn Hà",Xã,46
717,"Xã Hồng Thái",Xã,47
718,"Xã Đà Vị",Xã,47
719,"Xã Khau Tinh",Xã,47
720,"Xã Lăng Can",Xã,46
721,"Xã Thượng Lâm",Xã,46
722,"Xã Sơn Phú",Xã,47
723,"Xã Năng Khả",Xã,47
724,"Xã Thanh Tương",Xã,47
725,"Thị trấn Vĩnh Lộc","Thị trấn",48
726,"Xã Bình An",Xã,46
727,"Xã Hồng Quang",Xã,46
728,"Xã Thổ Bình",Xã,46
729,"Xã Phúc Sơn",Xã,48
730,"Xã Minh Quang",Xã,48
731,"Xã Trung Hà",Xã,48
732,"Xã Tân Mỹ",Xã,48
733,"Xã Hà Lang",Xã,48
734,"Xã Hùng Mỹ",Xã,48
735,"Xã Yên Lập",Xã,48
736,"Xã Tân An",Xã,48
737,"Xã Bình Phú",Xã,48
738,"Xã Xuân Quang",Xã,48
739,"Xã Ngọc Hội",Xã,48
740,"Xã Phú Bình",Xã,48
741,"Xã Hòa Phú",Xã,48
742,"Xã Phúc Thịnh",Xã,48
743,"Xã Kiên Đài",Xã,48
744,"Xã Tân Thịnh",Xã,48
745,"Xã Trung Hòa",Xã,48
746,"Xã Kim Bình",Xã,48
747,"Xã Hòa An",Xã,48
748,"Xã Vinh Quang",Xã,48
749,"Xã Tri Phú",Xã,48
750,"Xã Nhân Lý",Xã,48
751,"Xã Yên Nguyên",Xã,48
752,"Xã Linh Phú",Xã,48
753,"Xã Bình Nhân",Xã,48
754,"Thị trấn Tân Yên","Thị trấn",49
755,"Xã Yên Thuận",Xã,49
756,"Xã Bạch Xa",Xã,49
757,"Xã Minh Khương",Xã,49
758,"Xã Yên Lâm",Xã,49
759,"Xã Minh Dân",Xã,49
760,"Xã Phù Lưu",Xã,49
761,"Xã Minh Hương",Xã,49
762,"Xã Yên Phú",Xã,49
763,"Xã Tân Thành",Xã,49
764,"Xã Bình Xa",Xã,49
765,"Xã Thái Sơn",Xã,49
766,"Xã Nhân Mục",Xã,49
767,"Xã Thành Long",Xã,49
768,"Xã Bằng Cốc",Xã,49
769,"Xã Thái Hòa",Xã,49
770,"Xã Đức Ninh",Xã,49
771,"Xã Hùng Đức",Xã,49
772,"Xã Quí Quân",Xã,50
773,"Xã Lực Hành",Xã,50
774,"Xã Kiến Thiết",Xã,50
775,"Xã Trung Minh",Xã,50
776,"Xã Chiêu Yên",Xã,50
777,"Xã Trung Trực",Xã,50
778,"Xã Xuân Vân",Xã,50
779,"Xã Phúc Ninh",Xã,50
780,"Xã Hùng Lợi",Xã,50
781,"Xã Trung Sơn",Xã,50
782,"Xã Tân Tiến",Xã,50
783,"Xã Tứ Quận",Xã,50
784,"Xã Đạo Viện",Xã,50
785,"Xã Tân Long",Xã,50
786,"Xã Thắng Quân",Xã,50
787,"Xã Kim Quan",Xã,50
788,"Xã Lang Quán",Xã,50
789,"Xã Phú Thịnh",Xã,50
790,"Xã Công Đa",Xã,50
791,"Xã Trung Môn",Xã,50
792,"Xã Chân Sơn",Xã,50
793,"Xã Thái Bình",Xã,50
794,"Xã Kim Phú",Xã,45
795,"Xã Tiến Bộ",Xã,50
796,"Xã An Khang",Xã,45
797,"Xã Mỹ Bằng",Xã,50
798,"Phường Mỹ Lâm",Phường,45
799,"Phường An Tường",Phường,45
800,"Xã Lưỡng Vượng",Xã,45
801,"Xã Hoàng Khai",Xã,50
802,"Xã Thái Long",Xã,45
803,"Phường Đội Cấn",Phường,45
804,"Xã Nhữ Hán",Xã,50
805,"Xã Nhữ Khê",Xã,50
806,"Xã Đội Bình",Xã,50
807,"Thị trấn Sơn Dương","Thị trấn",51
808,"Xã Trung Yên",Xã,51
809,"Xã Minh Thanh",Xã,51
810,"Xã Tân Trào",Xã,51
811,"Xã Vĩnh Lợi",Xã,51
812,"Xã Thượng Ấm",Xã,51
813,"Xã Bình Yên",Xã,51
814,"Xã Lương Thiện",Xã,51
815,"Xã Tú Thịnh",Xã,51
816,"Xã Cấp Tiến",Xã,51
817,"Xã Hợp Thành",Xã,51
818,"Xã Phúc Ứng",Xã,51
819,"Xã Đông Thọ",Xã,51
820,"Xã Kháng Nhật",Xã,51
821,"Xã Hợp Hòa",Xã,51
822,"Xã Quyết Thắng",Xã,51
823,"Xã Đồng Quý",Xã,51
824,"Xã Tân Thanh",Xã,51
825,"Xã Vân Sơn",Xã,51
826,"Xã Văn Phú",Xã,51
827,"Xã Chi Thiết",Xã,51
828,"Xã Đông Lợi",Xã,51
829,"Xã Thiện Kế",Xã,51
830,"Xã Hồng Lạc",Xã,51
831,"Xã Phú Lương",Xã,51
832,"Xã Ninh Lai",Xã,51
833,"Xã Đại Phú",Xã,51
834,"Xã Sơn Nam",Xã,51
835,"Xã Hào Phú",Xã,51
836,"Xã Tam Đa",Xã,51
837,"Xã Trường Sinh",Xã,51
838,"Phường Duyên Hải",Phường,52
839,"Phường Lào Cai",Phường,52
840,"Phường Cốc Lếu",Phường,52
841,"Phường Kim Tân",Phường,52
842,"Phường Bắc Lệnh",Phường,52
843,"Phường Pom Hán",Phường,52
844,"Phường Xuân Tăng",Phường,52
845,"Phường Bình Minh",Phường,52
846,"Xã Thống Nhất",Xã,52
847,"Xã Đồng Tuyển",Xã,52
848,"Xã Vạn Hoà",Xã,52
849,"Phường Bắc Cường",Phường,52
850,"Phường Nam Cường",Phường,52
851,"Xã Cam Đường",Xã,52
852,"Xã Tả Phời",Xã,52
853,"Xã Hợp Thành",Xã,52
854,"Thị trấn Bát Xát","Thị trấn",53
855,"Xã A Mú Sung",Xã,53
856,"Xã Nậm Chạc",Xã,53
857,"Xã A Lù",Xã,53
858,"Xã Trịnh Tường",Xã,53
859,"Xã Y Tý",Xã,53
860,"Xã Cốc Mỳ",Xã,53
861,"Xã Dền Sáng",Xã,53
862,"Xã Bản Vược",Xã,53
863,"Xã Sàng Ma Sáo",Xã,53
864,"Xã Bản Qua",Xã,53
865,"Xã Mường Vi",Xã,53
866,"Xã Dền Thàng",Xã,53
867,"Xã Bản Xèo",Xã,53
868,"Xã Mường Hum",Xã,53
869,"Xã Trung Lèng Hồ",Xã,53
870,"Xã Quang Kim",Xã,53
871,"Xã Pa Cheo",Xã,53
872,"Xã Nậm Pung",Xã,53
873,"Xã Phìn Ngan",Xã,53
874,"Xã Cốc San",Xã,52
875,"Xã Tòng Sành",Xã,53
876,"Xã Pha Long",Xã,54
877,"Xã Tả Ngải Chồ",Xã,54
878,"Xã Tung Chung Phố",Xã,54
879,"Thị trấn Mường Khương","Thị trấn",54
880,"Xã Dìn Chin",Xã,54
881,"Xã Tả Gia Khâu",Xã,54
882,"Xã Nậm Chảy",Xã,54
883,"Xã Nấm Lư",Xã,54
884,"Xã Lùng Khấu Nhin",Xã,54
885,"Xã Thanh Bình",Xã,54
886,"Xã Cao Sơn",Xã,54
887,"Xã Lùng Vai",Xã,54
888,"Xã Bản Lầu",Xã,54
889,"Xã La Pan Tẩn",Xã,54
890,"Xã Tả Thàng",Xã,54
891,"Xã Bản Sen",Xã,54
892,"Xã Nàn Sán",Xã,55
893,"Xã Thào Chư Phìn",Xã,55
894,"Xã Bản Mế",Xã,55
895,"Thị trấn Si Ma Cai","Thị trấn",55
896,"Xã Sán Chải",Xã,55
897,"Xã Lùng Thẩn",Xã,55
898,"Xã Cán Cấu",Xã,55
899,"Xã Sín Chéng",Xã,55
900,"Xã Quan Hồ Thẩn",Xã,55
901,"Xã Nàn Xín",Xã,55
902,"Thị trấn Bắc Hà","Thị trấn",56
903,"Xã Lùng Cải",Xã,56
904,"Xã Lùng Phình",Xã,56
905,"Xã Tả Van Chư",Xã,56
906,"Xã Tả Củ Tỷ",Xã,56
907,"Xã Thải Giàng Phố",Xã,56
908,"Xã Hoàng Thu Phố",Xã,56
909,"Xã Bản Phố",Xã,56
910,"Xã Bản Liền",Xã,56
911,"Xã Tà Chải",Xã,56
912,"Xã Na Hối",Xã,56
913,"Xã Cốc Ly",Xã,56
914,"Xã Nậm Mòn",Xã,56
915,"Xã Nậm Đét",Xã,56
916,"Xã Nậm Khánh",Xã,56
917,"Xã Bảo Nhai",Xã,56
918,"Xã Nậm Lúc",Xã,56
919,"Xã Cốc Lầu",Xã,56
920,"Xã Bản Cái",Xã,56
921,"Thị trấn N.T Phong Hải","Thị trấn",57
922,"Thị trấn Phố Lu","Thị trấn",57
923,"Thị trấn Tằng Loỏng","Thị trấn",57
924,"Xã Bản Phiệt",Xã,57
925,"Xã Bản Cầm",Xã,57
926,"Xã Thái Niên",Xã,57
927,"Xã Phong Niên",Xã,57
928,"Xã Gia Phú",Xã,57
929,"Xã Xuân Quang",Xã,57
930,"Xã Sơn Hải",Xã,57
931,"Xã Xuân Giao",Xã,57
932,"Xã Trì Quang",Xã,57
933,"Xã Sơn Hà",Xã,57
934,"Xã Phú Nhuận",Xã,57
935,"Thị trấn Phố Ràng","Thị trấn",58
936,"Xã Tân Tiến",Xã,58
937,"Xã Nghĩa Đô",Xã,58
938,"Xã Vĩnh Yên",Xã,58
939,"Xã Điện Quan",Xã,58
940,"Xã Xuân Hoà",Xã,58
941,"Xã Tân Dương",Xã,58
942,"Xã Thượng Hà",Xã,58
943,"Xã Kim Sơn",Xã,58
944,"Xã Cam Cọn",Xã,58
945,"Xã Minh Tân",Xã,58
946,"Xã Xuân Thượng",Xã,58
947,"Xã Việt Tiến",Xã,58
948,"Xã Yên Sơn",Xã,58
949,"Xã Bảo Hà",Xã,58
950,"Xã Lương Sơn",Xã,58
951,"Xã Phúc Khánh",Xã,58
952,"Phường Sa Pa",Phường,59
953,"Phường Sa Pả",Phường,59
954,"Phường Ô Quý Hồ",Phường,59
955,"Xã Ngũ Chỉ Sơn",Xã,59
956,"Phường Phan Si Păng",Phường,59
957,"Xã Trung Chải",Xã,59
958,"Xã Tả Phìn",Xã,59
959,"Phường Hàm Rồng",Phường,59
960,"Xã Hoàng Liên",Xã,59
961,"Xã Thanh Bình",Xã,59
962,"Phường Cầu Mây",Phường,59
963,"Xã Mường Hoa",Xã,59
964,"Xã Tả Van",Xã,59
965,"Xã Mường Bo",Xã,59
966,"Xã Bản Hồ",Xã,59
967,"Xã Liên Minh",Xã,59
968,"Thị trấn Khánh Yên","Thị trấn",60
969,"Xã Võ Lao",Xã,60
970,"Xã Sơn Thuỷ",Xã,60
971,"Xã Nậm Mả",Xã,60
972,"Xã Tân Thượng",Xã,60
973,"Xã Nậm Rạng",Xã,60
974,"Xã Nậm Chầy",Xã,60
975,"Xã Tân An",Xã,60
976,"Xã Khánh Yên Thượng",Xã,60
977,"Xã Nậm Xé",Xã,60
978,"Xã Dần Thàng",Xã,60
979,"Xã Chiềng Ken",Xã,60
980,"Xã Làng Giàng",Xã,60
981,"Xã Hoà Mạc",Xã,60
982,"Xã Khánh Yên Trung",Xã,60
983,"Xã Khánh Yên Hạ",Xã,60
984,"Xã Dương Quỳ",Xã,60
985,"Xã Nậm Tha",Xã,60
986,"Xã Minh Lương",Xã,60
987,"Xã Thẩm Dương",Xã,60
988,"Xã Liêm Phú",Xã,60
989,"Xã Nậm Xây",Xã,60
990,"Phường Noong Bua",Phường,61
991,"Phường Him Lam",Phường,61
992,"Phường Thanh Bình",Phường,61
993,"Phường Tân Thanh",Phường,61
994,"Phường Mường Thanh",Phường,61
995,"Phường Nam Thanh",Phường,61
996,"Phường Thanh Trường",Phường,61
997,"Xã Thanh Minh",Xã,61
998,"Phường Sông Đà",Phường,62
999,"Phường Na Lay",Phường,62
1000,"Xã Sín Thầu",Xã,63
1001,"Xã Sen Thượng",Xã,63
1002,"Xã Nậm Tin",Xã,70
1003,"Xã Chung Chải",Xã,63
1004,"Xã Leng Su Sìn",Xã,63
1005,"Xã Pá Mỳ",Xã,63
1006,"Xã Mường Nhé",Xã,63
1007,"Xã Nậm Vì",Xã,63
1008,"Xã Nậm Kè",Xã,63
1009,"Xã Mường Toong",Xã,63
1010,"Xã Quảng Lâm",Xã,63
1011,"Xã Pa Tần",Xã,70
1012,"Xã Chà Cang",Xã,70
1013,"Xã Na Cô Sa",Xã,70
1014,"Xã Nà Khoa",Xã,70
1015,"Xã Nà Hỳ",Xã,70
1016,"Xã Nà Bủng",Xã,70
1017,"Xã Nậm Nhừ",Xã,70
1018,"Thị Trấn Mường Chà","Thị trấn",64
1019,"Xã Nậm Chua",Xã,70
1020,"Xã Nậm Khăn",Xã,70
1021,"Xã Chà Tở",Xã,70
1022,"Xã Vàng Đán",Xã,70
1023,"Xã Huổi Lếnh",Xã,63
1024,"Xã Xá Tổng",Xã,64
1025,"Xã Mường Tùng",Xã,64
1026,"Xã Lay Nưa",Xã,62
1027,"Xã Chà Nưa",Xã,70
1028,"Xã Hừa Ngài",Xã,64
1029,"Xã Huổi Mí",Xã,64
1030,"Xã Pa Ham",Xã,64
1031,"Xã Nậm Nèn",Xã,64
1032,"Xã Huổi Lèng",Xã,64
1033,"Xã Sa Lông",Xã,64
1034,"Xã Phìn Hồ",Xã,70
1035,"Xã Si Pa Phìn",Xã,70
1036,"Xã Ma Thì Hồ",Xã,64
1037,"Xã Na Sang",Xã,64
1038,"Xã Mường Mươn",Xã,64
1039,"Thị trấn Điện Biên Đông","Thị trấn",68
1040,"Xã Na Son",Xã,68
1041,"Xã Phì Nhừ",Xã,68
1042,"Xã Chiềng Sơ",Xã,68
1043,"Xã Mường Luân",Xã,68
1044,"Thị trấn Tủa Chùa","Thị trấn",65
1045,"Xã Huổi Só",Xã,65
1046,"Xã Xín Chải",Xã,65
1047,"Xã Tả Sìn Thàng",Xã,65
1048,"Xã Lao Xả Phình",Xã,65
1049,"Xã Tả Phìn",Xã,65
1050,"Xã Tủa Thàng",Xã,65
1051,"Xã Trung Thu",Xã,65
1052,"Xã Sính Phình",Xã,65
1053,"Xã Sáng Nhè",Xã,65
1054,"Xã Mường Đun",Xã,65
1055,"Xã Mường Báng",Xã,65
1056,"Thị trấn Tuần Giáo","Thị trấn",66
1057,"Thị trấn Mường Ảng","Thị trấn",69
1058,"Xã Phình Sáng",Xã,66
1059,"Xã Rạng Đông",Xã,66
1060,"Xã Mùn Chung",Xã,66
1061,"Xã Nà Tòng",Xã,66
1062,"Xã Ta Ma",Xã,66
1063,"Xã Mường Mùn",Xã,66
1064,"Xã Pú Xi",Xã,66
1065,"Xã Pú Nhung",Xã,66
1066,"Xã Quài Nưa",Xã,66
1067,"Xã Mường Thín",Xã,66
1068,"Xã Tỏa Tình",Xã,66
1069,"Xã Nà Sáy",Xã,66
1070,"Xã Mường Khong",Xã,66
1071,"Xã Mường Đăng",Xã,69
1072,"Xã Ngối Cáy",Xã,69
1073,"Xã Quài Cang",Xã,66
1074,"Xã Ẳng Tở",Xã,69
1075,"Xã Quài Tở",Xã,66
1076,"Xã Chiềng Sinh",Xã,66
1077,"Xã Chiềng Đông",Xã,66
1078,"Xã Búng Lao",Xã,69
1079,"Xã Xuân Lao",Xã,69
1080,"Xã Tênh Phông",Xã,66
1081,"Xã Ẳng Nưa",Xã,69
1082,"Xã Ẳng Cang",Xã,69
1083,"Xã Nặm Lịch",Xã,69
1084,"Xã Mường Lạn",Xã,69
1085,"Xã Nà Tấu",Xã,61
1086,"Xã Nà Nhạn",Xã,61
1087,"Xã Mường Pồn",Xã,67
1088,"Xã Thanh Nưa",Xã,67
1089,"Xã Hua Thanh",Xã,67
1090,"Xã Mường Phăng",Xã,61
1091,"Xã Pá Khoang",Xã,61
1092,"Xã Thanh Luông",Xã,67
1093,"Xã Thanh Hưng",Xã,67
1094,"Xã Thanh Xương",Xã,67
1095,"Xã Thanh Chăn",Xã,67
1096,"Xã Pa Thơm",Xã,67
1097,"Xã Thanh An",Xã,67
1098,"Xã Thanh Yên",Xã,67
1099,"Xã Noong Luống",Xã,67
1100,"Xã Noọng Hẹt",Xã,67
1101,"Xã Sam Mứn",Xã,67
1102,"Xã Pom Lót",Xã,67
1103,"Xã Núa Ngam",Xã,67
1104,"Xã Hẹ Muông",Xã,67
1105,"Xã Na Ư",Xã,67
1106,"Xã Mường Nhà",Xã,67
1107,"Xã Na Tông",Xã,67
1108,"Xã Mường Lói",Xã,67
1109,"Xã Phu Luông",Xã,67
1110,"Xã Pú Nhi",Xã,68
1111,"Xã Nong U",Xã,68
1112,"Xã Xa Dung",Xã,68
1113,"Xã Keo Lôm",Xã,68
1114,"Xã Luân Giới",Xã,68
1115,"Xã Phình Giàng",Xã,68
1116,"Xã Pú Hồng",Xã,68
1117,"Xã Tìa Dình",Xã,68
1118,"Xã Háng Lìa",Xã,68
1119,"Phường Quyết Thắng",Phường,71
1120,"Phường Tân Phong",Phường,71
1121,"Phường Quyết Tiến",Phường,71
1122,"Phường Đoàn Kết",Phường,71
1123,"Thị trấn Tam Đường","Thị trấn",72
1124,"Xã Lả Nhì Thàng",Xã,75
1125,"Xã Thèn Sin",Xã,72
1126,"Xã Tả Lèng",Xã,72
1127,"Xã Sùng Phài",Xã,71
1128,"Xã Giang Ma",Xã,72
1129,"Xã Hồ Thầu",Xã,72
1130,"Phường Đông Phong",Phường,71
1131,"Xã San Thàng",Xã,71
1132,"Xã Bình Lư",Xã,72
1133,"Xã Sơn Bình",Xã,72
1134,"Xã Nùng Nàng",Xã,72
1135,"Xã Bản Giang",Xã,72
1136,"Xã Bản Hon",Xã,72
1137,"Xã Bản Bo",Xã,72
1138,"Xã Nà Tăm",Xã,72
1139,"Xã Khun Há",Xã,72
1140,"Thị trấn Mường Tè","Thị trấn",73
1141,"Thị trấn Nậm Nhùn","Thị trấn",78
1142,"Xã Thu Lũm",Xã,73
1143,"Xã Ka Lăng",Xã,73
1144,"Xã Tá Bạ",Xã,73
1145,"Xã Pa ủ",Xã,73
1146,"Xã Mường Tè",Xã,73
1147,"Xã Pa Vệ Sử",Xã,73
1148,"Xã Mù Cả",Xã,73
1149,"Xã Bum Tở",Xã,73
1150,"Xã Nậm Khao",Xã,73
1151,"Xã Hua Bun",Xã,78
1152,"Xã Tà Tổng",Xã,73
1153,"Xã Bum Nưa",Xã,73
1154,"Xã Vàng San",Xã,73
1155,"Xã Kan Hồ",Xã,73
1156,"Xã Mường Mô",Xã,78
1157,"Xã Nậm Chà",Xã,78
1158,"Xã Nậm Manh",Xã,78
1159,"Xã Nậm Hàng",Xã,78
1160,"Thị trấn Sìn Hồ","Thị trấn",74
1161,"Xã Lê Lợi",Xã,78
1162,"Xã Pú Đao",Xã,78
1163,"Xã Chăn Nưa",Xã,74
1164,"Xã Nậm Pì",Xã,78
1165,"Xã Huổi Luông",Xã,75
1166,"Xã Pa Tần",Xã,74
1167,"Xã Phìn Hồ",Xã,74
1168,"Xã Hồng Thu",Xã,74
1169,"Xã Nậm Ban",Xã,78
1170,"Xã Trung Chải",Xã,78
1171,"Xã Phăng Sô Lin",Xã,74
1172,"Xã Ma Quai",Xã,74
1173,"Xã Lùng Thàng",Xã,74
1174,"Xã Tả Phìn",Xã,74
1175,"Xã Sà Dề Phìn",Xã,74
1176,"Xã Nậm Tăm",Xã,74
1177,"Xã Tả Ngảo",Xã,74
1178,"Xã Pu Sam Cáp",Xã,74
1179,"Xã Nậm Cha",Xã,74
1180,"Xã Pa Khoá",Xã,74
1181,"Xã Làng Mô",Xã,74
1182,"Xã Noong Hẻo",Xã,74
1183,"Xã Nậm Mạ",Xã,74
1184,"Xã Căn Co",Xã,74
1185,"Xã Tủa Sín Chải",Xã,74
1186,"Xã Nậm Cuổi",Xã,74
1187,"Xã Nậm Hăn",Xã,74
1188,"Thị trấn Phong Thổ","Thị trấn",75
1189,"Xã Sì Lở Lầu",Xã,75
1190,"Xã Mồ Sì San",Xã,75
1191,"Xã Pa Vây Sử",Xã,75
1192,"Xã Vàng Ma Chải",Xã,75
1193,"Xã Tông Qua Lìn",Xã,75
1194,"Xã Mù Sang",Xã,75
1195,"Xã Dào San",Xã,75
1196,"Xã Ma Ly Pho",Xã,75
1197,"Xã Bản Lang",Xã,75
1198,"Xã Hoang Thèn",Xã,75
1199,"Xã Khổng Lào",Xã,75
1200,"Xã Nậm Xe",Xã,75
1201,"Xã Mường So",Xã,75
1202,"Xã Sin Suối Hồ",Xã,75
1203,"Thị trấn Than Uyên","Thị trấn",76
1204,"Thị trấn Tân Uyên","Thị trấn",77
1205,"Xã Mường Khoa",Xã,77
1206,"Xã Phúc Khoa",Xã,77
1207,"Xã Thân Thuộc",Xã,77
1208,"Xã Trung Đồng",Xã,77
1209,"Xã Hố Mít",Xã,77
1210,"Xã Nậm Cần",Xã,77
1211,"Xã Nậm Sỏ",Xã,77
1212,"Xã Pắc Ta",Xã,77
1213,"Xã Phúc Than",Xã,76
1214,"Xã Mường Than",Xã,76
1215,"Xã Tà Mít",Xã,77
1216,"Xã Mường Mít",Xã,76
1217,"Xã Pha Mu",Xã,76
1218,"Xã Mường Cang",Xã,76
1219,"Xã Hua Nà",Xã,76
1220,"Xã Tà Hừa",Xã,76
1221,"Xã Mường Kim",Xã,76
1222,"Xã Tà Mung",Xã,76
1223,"Xã Tà Gia",Xã,76
1224,"Xã Khoen On",Xã,76
1225,"Phường Chiềng Lề",Phường,79
1226,"Phường Tô Hiệu",Phường,79
1227,"Phường Quyết Thắng",Phường,79
1228,"Phường Quyết Tâm",Phường,79
1229,"Xã Chiềng Cọ",Xã,79
1230,"Xã Chiềng Đen",Xã,79
1231,"Xã Chiềng Xôm",Xã,79
1232,"Phường Chiềng An",Phường,79
1233,"Phường Chiềng Cơi",Phường,79
1234,"Xã Chiềng Ngần",Xã,79
1235,"Xã Hua La",Xã,79
1236,"Phường Chiềng Sinh",Phường,79
1237,"Xã Mường Chiên",Xã,80
1238,"Xã Cà Nàng",Xã,80
1239,"Xã Chiềng Khay",Xã,80
1240,"Xã Mường Giôn",Xã,80
1241,"Xã Pá Ma Pha Khinh",Xã,80
1242,"Xã Chiềng Ơn",Xã,80
1243,"Xã Mường Giàng",Xã,80
1244,"Xã Chiềng Bằng",Xã,80
1245,"Xã Mường Sại",Xã,80
1246,"Xã Nậm ét",Xã,80
1247,"Xã Chiềng Khoang",Xã,80
1248,"Thị trấn Thuận Châu","Thị trấn",81
1249,"Xã Phổng Lái",Xã,81
1250,"Xã Mường é",Xã,81
1251,"Xã Chiềng Pha",Xã,81
1252,"Xã Chiềng La",Xã,81
1253,"Xã Chiềng Ngàm",Xã,81
1254,"Xã Liệp Tè",Xã,81
1255,"Xã é Tòng",Xã,81
1256,"Xã Phổng Lập",Xã,81
1257,"Xã Phổng Lăng",Xã,81
1258,"Xã Chiềng Ly",Xã,81
1259,"Xã Noong Lay",Xã,81
1260,"Xã Mường Khiêng",Xã,81
1261,"Xã Mường Bám",Xã,81
1262,"Xã Long Hẹ",Xã,81
1263,"Xã Chiềng Bôm",Xã,81
1264,"Xã Thôm Mòn",Xã,81
1265,"Xã Tông Lạnh",Xã,81
1266,"Xã Tông Cọ",Xã,81
1267,"Xã Bó Mười",Xã,81
1268,"Xã Co Mạ",Xã,81
1269,"Xã Púng Tra",Xã,81
1270,"Xã Chiềng Pấc",Xã,81
1271,"Xã Nậm Lầu",Xã,81
1272,"Xã Bon Phặng",Xã,81
1273,"Xã Co Tòng",Xã,81
1274,"Xã Muổi Nọi",Xã,81
1275,"Xã Pá Lông",Xã,81
1276,"Xã Bản Lầm",Xã,81
1277,"Thị trấn Ít Ong","Thị trấn",82
1278,"Xã Nậm Giôn",Xã,82
1279,"Xã Chiềng Lao",Xã,82
1280,"Xã Hua Trai",Xã,82
1281,"Xã Ngọc Chiến",Xã,82
1282,"Xã Mường Trai",Xã,82
1283,"Xã Nậm Păm",Xã,82
1284,"Xã Chiềng Muôn",Xã,82
1285,"Xã Chiềng Ân",Xã,82
1286,"Xã Pi Toong",Xã,82
1287,"Xã Chiềng Công",Xã,82
1288,"Xã Tạ Bú",Xã,82
1289,"Xã Chiềng San",Xã,82
1290,"Xã Mường Bú",Xã,82
1291,"Xã Chiềng Hoa",Xã,82
1292,"Xã Mường Chùm",Xã,82
1293,"Thị trấn Bắc Yên","Thị trấn",83
1294,"Xã Phiêng Ban",Xã,83
1295,"Xã Hang Chú",Xã,83
1296,"Xã Xím Vàng",Xã,83
1297,"Xã Tà Xùa",Xã,83
1298,"Xã Háng Đồng",Xã,83
1299,"Xã Pắc Ngà",Xã,83
1300,"Xã Làng Chếu",Xã,83
1301,"Xã Chim Vàn",Xã,83
1302,"Xã Mường Khoa",Xã,83
1303,"Xã Song Pe",Xã,83
1304,"Xã Hồng Ngài",Xã,83
1305,"Xã Tạ Khoa",Xã,83
1306,"Xã Hua Nhàn",Xã,83
1307,"Xã Phiêng Côn",Xã,83
1308,"Xã Chiềng Sại",Xã,83
1309,"Thị trấn Phù Yên","Thị trấn",84
1310,"Xã Suối Tọ",Xã,84
1311,"Xã Mường Thải",Xã,84
1312,"Xã Mường Cơi",Xã,84
1313,"Xã Quang Huy",Xã,84
1314,"Xã Huy Bắc",Xã,84
1315,"Xã Huy Thượng",Xã,84
1316,"Xã Tân Lang",Xã,84
1317,"Xã Gia Phù",Xã,84
1318,"Xã Tường Phù",Xã,84
1319,"Xã Huy Hạ",Xã,84
1320,"Xã Huy Tân",Xã,84
1321,"Xã Mường Lang",Xã,84
1322,"Xã Suối Bau",Xã,84
1323,"Xã Huy Tường",Xã,84
1324,"Xã Mường Do",Xã,84
1325,"Xã Sập Xa",Xã,84
1326,"Xã Tường Thượng",Xã,84
1327,"Xã Tường Tiến",Xã,84
1328,"Xã Tường Phong",Xã,84
1329,"Xã Tường Hạ",Xã,84
1330,"Xã Kim Bon",Xã,84
1331,"Xã Mường Bang",Xã,84
1332,"Xã Đá Đỏ",Xã,84
1333,"Xã Tân Phong",Xã,84
1334,"Xã Nam Phong",Xã,84
1335,"Xã Bắc Phong",Xã,84
1336,"Thị trấn Mộc Châu","Thị trấn",85
1337,"Thị trấn NT Mộc Châu","Thị trấn",85
1338,"Xã Chiềng Sơn",Xã,85
1339,"Xã Tân Hợp",Xã,85
1340,"Xã Qui Hướng",Xã,85
1341,"Xã Suối Bàng",Xã,90
1342,"Xã Tân Lập",Xã,85
1343,"Xã Nà Mường",Xã,85
1344,"Xã Tà Lai",Xã,85
1345,"Xã Song Khủa",Xã,90
1346,"Xã Liên Hoà",Xã,90
1347,"Xã Chiềng Hắc",Xã,85
1348,"Xã Hua Păng",Xã,85
